"","Gene","effect.size","p.value","q.value"
"SYT1__chr12","SYT1__chr12",2.90521120134668,3.94476288098618e-10,5.95908304755211e-09
"PLEKHO1__chr1","PLEKHO1__chr1",2.90160170012306,1.24534101761212e-14,2.39707878761354e-13
"F2R__chr5","F2R__chr5",2.90126341529547,2.41967681635177e-21,6.04056175368768e-20
"TNFRSF4__chr1","TNFRSF4__chr1",2.89750439444749,0.157023428688817,0.804709396261569
"IFIT3__chr10","IFIT3__chr10",2.88603443700734,4.91432149604671e-16,1.00946573513359e-14
"WSCD2__chr12","WSCD2__chr12",2.88365327898722,6.77700075326072e-35,2.46291846606002e-33
"TGFB1I1__chr16","TGFB1I1__chr16",2.87355158251379,4.91140756834118e-20,1.17191641700141e-18
"RBPJL__chr20","RBPJL__chr20",2.86487269706428,0.0790812929863713,0.461971646014357
"NEFM__chr8","NEFM__chr8",2.86470747520059,7.08129067762998e-17,1.50362057557136e-15
"DUSP6__chr12","DUSP6__chr12",2.8640899176833,9.42387228292223e-24,2.54781600003812e-22
"TNFAIP8L2__chr1","TNFAIP8L2__chr1",2.8598280854908,0.0163805030798889,0.115636439000276
"TUBA1C__chr12","TUBA1C__chr12",2.85862254005654,1.79789018305038e-69,1.21344745283165e-67
"ALDH3A2__chr17","ALDH3A2__chr17",2.85577723783639,9.47429906138088e-51,4.72415049240042e-49
"SLC17A6__chr11","SLC17A6__chr11",2.85277100990363,5.9135604372573e-25,1.66054182976654e-23
"FAM101B__chr17","FAM101B__chr17",2.8474913797044,3.10602510730888e-11,4.98705713491277e-10
"CSDA__chr12","CSDA__chr12",2.84618494904661,4.97689470484077e-85,4.12514719877548e-83
"RAB31__chr18","RAB31__chr18",2.84471332072104,2.51539676409511e-42,1.06344447534384e-40
"ADAM12__chr10","ADAM12__chr10",2.84344193980073,9.79262590199649e-05,0.000956882338655272
"CPM__chr12","CPM__chr12",2.84123308965727,3.39218845629255e-60,2.01589866185587e-58
"ADAM19__chr5","ADAM19__chr5",2.84020007562893,3.07089536892038e-09,4.41321526097775e-08
"ALDH1A2__chr15","ALDH1A2__chr15",2.83973824369356,6.82181899574055e-08,8.90938046865964e-07
"TXNRD1__chr12","TXNRD1__chr12",2.83925658412059,2.41978306809326e-55,1.31028826420706e-53
"NTN4__chr12","NTN4__chr12",2.83347053147728,2.10570020289754e-48,1.00998787904461e-46
"CCM2L__chr20","CCM2L__chr20",2.82678403479769,3.47055478003074e-05,0.000357419859580496
"ARHGAP9__chr12","ARHGAP9__chr12",2.82670580151324,0.179391763910581,0.89050316637304
"SLC1A1__chr9","SLC1A1__chr9",2.82511250474291,5.24687742451031e-21,1.29445808836026e-19
"TMEM97__chr17","TMEM97__chr17",2.82116493934822,2.90261285981226e-26,8.49126591714119e-25
"ST6GALNAC3__chr1","ST6GALNAC3__chr1",2.81711846120911,0.000931418448559801,0.0080779925841593
"RND3__chr2","RND3__chr2",2.81615600038427,6.41420736233868e-25,1.79845238476968e-23
"CNIH2__chr11","CNIH2__chr11",2.81551852337673,4.87824140736884e-103,4.65601040992203e-101
"LECT1__chr13","LECT1__chr13",2.81405416333041,0.00095762903908827,0.00828250507125406
"MECOM__chr3","MECOM__chr3",2.8117439761192,6.11205354004087e-48,2.90215044722845e-46
"GBP2__chr1","GBP2__chr1",2.80889607047248,4.38252760969057e-36,1.62076334183821e-34
"GPX8__chr5","GPX8__chr5",2.80465707144473,7.75442322056298e-29,2.42621009970529e-27
"TDRD10__chr1","TDRD10__chr1",2.79874550063486,0.14449688301528,0.754546033496204
"SFN__chr1","SFN__chr1",2.79744416154938,3.62468265225709e-06,4.12149535272891e-05
"CHL1__chr3","CHL1__chr3",2.79674616364769,3.90448013878915e-36,1.44680128750661e-34
"HBEGF__chr5","HBEGF__chr5",2.79662295702728,0.00022279354112243,0.00209262044738155
"SEMA3F__chr3","SEMA3F__chr3",2.79334264806772,0.000678659817357946,0.00600717247233277
"ACE__chr17","ACE__chr17",2.79311009322411,0.00010778584920872,0.00104780708762675
"SLC34A2__chr4","SLC34A2__chr4",2.79195713734182,4.51444872137794e-13,8.0107091020282e-12
"TUBB3__chr16","TUBB3__chr16",2.78576673596911,4.10092651055994e-20,9.83493771529971e-19
"CD33__chr19","CD33__chr19",2.77969673307756,0.0757216979585027,0.44537461812007
"TSPAN1__chr1","TSPAN1__chr1",2.77687579365002,7.39372847485166e-25,2.06390961178355e-23
"GLI2__chr2","GLI2__chr2",2.77654781792028,2.07769051044589e-09,3.00875059512693e-08
"CX3CL1__chr16","CX3CL1__chr16",2.77513319603275,2.59514437702637e-14,4.94385468115367e-13
"ARAP3__chr5","ARAP3__chr5",2.77483585762589,2.46409053620291e-06,2.84635592623243e-05
"TAGAP__chr6","TAGAP__chr6",2.77342089902632,0.00758828577324926,0.0574532950892887
"SLC38A4__chr12","SLC38A4__chr12",2.77236072780514,5.7955265411428e-114,6.25850631854381e-112
"SVIL__chr10","SVIL__chr10",2.77099892823469,8.8903047092388e-46,4.03867736526911e-44
"BICC1__chr10","BICC1__chr10",2.76635193083278,6.56130485177594e-22,1.66213859368447e-20
"CEBPB__chr20","CEBPB__chr20",2.76595776916365,1.04701624983054e-46,4.89765175477662e-45
"SPRY4__chr5","SPRY4__chr5",2.76443215193388,3.6124186687646e-12,6.12814075424716e-11
"ZC3H12A__chr1","ZC3H12A__chr1",2.76410517609091,1.44061906628536e-27,4.4340096277949e-26
"SLC14A1__chr18","SLC14A1__chr18",2.75716477081548,2.71645147186606e-06,3.12640072565924e-05
"SMAD3__chr15","SMAD3__chr15",2.75630757357239,3.15253309869088e-47,1.49314713030226e-45
"WFDC2__chr20","WFDC2__chr20",2.75506757813512,2.66811358763924e-16,5.53479808772847e-15
"PILRA__chr7","PILRA__chr7",2.75316116232351,0.0783690532191218,0.458235881106115
"NR0B1__chrX","NR0B1__chrX",2.74601369079444,4.13701629950527e-49,2.0149828357745e-47
"KIAA1522__chr1","KIAA1522__chr1",2.74221772371492,3.87353583594815e-80,2.93984257942764e-78
"VGLL3__chr3","VGLL3__chr3",2.73906702600118,6.11610353116385e-16,1.24953648142632e-14
"PSG8__chr19","PSG8__chr19",2.73629693051234,0.0133256338284083,0.0960075593172933
"GTSE1__chr22","GTSE1__chr22",2.73558745418614,0.0192697903000655,0.133343279784196
"LAMB1__chr7","LAMB1__chr7",2.73422887323126,5.01697665828067e-42,2.11159966343403e-40
"TMSB10__chr2","TMSB10__chr2",2.73402292056766,3.98701754964758e-60,2.36196418975674e-58
"DAB2IP__chr9","DAB2IP__chr9",2.73379868978367,1.24847575022166e-52,6.48178426584861e-51
"GAP43__chr3","GAP43__chr3",2.72253446363178,1.91648540682183e-08,2.60184922543958e-07
"PAPPA2__chr1","PAPPA2__chr1",2.7140651647044,7.00245240851717e-29,2.19456626229117e-27
"TGFA__chr2","TGFA__chr2",2.71268558964056,1.7543833051487e-27,5.35611239106625e-26
"PRC1__chr15","PRC1__chr15",2.70802962662198,2.96405989209489e-06,3.39483659641268e-05
"CEP55__chr10","CEP55__chr10",2.70773922546877,0.0179410532383961,0.125018445464311
"NT5E__chr6","NT5E__chr6",2.70273757277382,0.000716782906848069,0.00631209849655862
"ENG__chr9","ENG__chr9",2.69921564829459,0.000238472073387325,0.00222990858133284
"CALB1__chr8","CALB1__chr8",2.69809097054282,1.1093885682283e-16,2.33986887972974e-15
"ALOXE3__chr17","ALOXE3__chr17",2.69664696106845,0.18202423894122,0.900331502091107
"EGR2__chr10","EGR2__chr10",2.69454361886599,6.65506499477577e-09,9.3646625667366e-08
"GREM2__chr1","GREM2__chr1",2.6924711134364,5.34480044493443e-12,8.93858750516556e-11
"RBPMS__chr8","RBPMS__chr8",2.69200263763053,6.04330775354753e-87,5.14443378047483e-85
"MYL12A__chr18","MYL12A__chr18",2.68917146902577,2.57334627727922e-60,1.5389587958235e-58
"GPR110__chr6","GPR110__chr6",2.6839728220517,0.000441893234290287,0.00399755784663372
"TLR4__chr9","TLR4__chr9",2.68390434574708,0.000590523271284519,0.00525905220581283
"ITPRIP__chr10","ITPRIP__chr10",2.68355932962685,8.18749320982372e-14,1.52440637122412e-12
"CXADR__chr21","CXADR__chr21",2.68293924424108,7.44201576391431e-82,5.90921066833834e-80
"FIBIN__chr11","FIBIN__chr11",2.68194205670548,2.93971301685965e-05,0.000305245585673702
"SHC4__chr15","SHC4__chr15",2.67865337379287,0.000106161404278323,0.00103254668968181
"BCYRN1__chrX","BCYRN1__chrX",2.67639284884668,6.24928916195701e-18,1.38613927913924e-16
"GATA3__chr10","GATA3__chr10",2.6755808655632,0.0405510293467243,0.259246736330987
"CPNE5__chr6","CPNE5__chr6",2.67321068388875,0.00486054238123366,0.0380192590730769
"BHLHE40__chr3","BHLHE40__chr3",2.67026271534376,1.56106785932898e-63,9.64086941359446e-62
"DUSP2__chr2","DUSP2__chr2",2.66875928814817,0.0661128593429906,0.396132154680988
"NUPR1__chr16","NUPR1__chr16",2.66666976350997,7.12421471452678e-33,2.47033779220417e-31
"ABCB1__chr7","ABCB1__chr7",2.66390310458009,9.5617483920701e-24,2.58139887304773e-22
"SOCS3__chr17","SOCS3__chr17",2.66257221057471,7.63446110680128e-16,1.55637590071554e-14
"CENPE__chr4","CENPE__chr4",2.66041571079964,5.25889329975717e-06,5.89457684334585e-05
"PFKFB3__chr10","PFKFB3__chr10",2.65228316472461,1.59861280012169e-27,4.89636704970821e-26
"CHST15__chr10","CHST15__chr10",2.65037827054437,5.71826081431553e-12,9.52942617891841e-11
"CYTH4__chr22","CYTH4__chr22",2.6484943458821,0.0503516036805487,0.313833973072233
"ICAM1__chr19","ICAM1__chr19",2.63436243768021,1.05129683069585e-07,1.35613703115973e-06
"LOC100505633__chr1","LOC100505633__chr1",2.62974974062237,6.59996775888926e-07,7.95955269352196e-06
"EXPH5__chr11","EXPH5__chr11",2.62629425287219,9.3602928598768e-42,3.8962734463866e-40
"LAMC1__chr1","LAMC1__chr1",2.6254269805267,2.86214615307673e-59,1.65409290522459e-57
"LOC154761__chr7","LOC154761__chr7",2.61879563621361,8.86940532934521e-44,3.85319590606818e-42
"LINC00671__chr17","LINC00671__chr17",2.61311836500383,0.000993587238503058,0.00857388659051634
"KRT5__chr12","KRT5__chr12",2.61289714796651,0.040348217172665,0.258124782711247
"ETV1__chr7","ETV1__chr7",2.61171127966591,2.25438431867665e-46,1.04676547553689e-44
"PIK3CG__chr7","PIK3CG__chr7",2.61056708552136,0.0189312612546415,0.131337362404631
"FMO1__chr1","FMO1__chr1",2.60532592866704,0.024013842332494,0.162657201576872
"KLF9__chr9","KLF9__chr9",2.60438189189601,1.14963853687691e-17,2.52920478112921e-16
"KITLG__chr12","KITLG__chr12",2.60299073467456,9.600959614859e-30,3.11750747081796e-28
"MTHFD2__chr2","MTHFD2__chr2",2.60216360389049,5.50153061573557e-41,2.25038799948422e-39
"PAH__chr12","PAH__chr12",2.60169558019018,2.26126607277748e-06,2.61686504858229e-05
"HAMP__chr19","HAMP__chr19",2.5998389734503,0.0248090592780605,0.167323912290074
"KIAA1462__chr10","KIAA1462__chr10",2.59856798657544,6.37836435725124e-13,1.12337679052501e-11
"FAM26F__chr6","FAM26F__chr6",2.59751187336485,0.0148228943039387,0.105627095232215
"HSPB6__chr19","HSPB6__chr19",2.59613553677144,5.42820514546765e-07,6.59692738514776e-06
"OXTR__chr3","OXTR__chr3",2.59591979757536,0.0633816136366648,0.382264899856694
"PTPRK__chr6","PTPRK__chr6",2.59163767097567,1.77698860796081e-66,1.15798381769805e-64
"MSX1__chr4","MSX1__chr4",2.58995623599858,1.28284369362386e-08,1.76957519139443e-07
"LRRTM3__chr10","LRRTM3__chr10",2.5818176115493,4.48377426542272e-18,1.00515262239571e-16
"CDKN2A__chr9","CDKN2A__chr9",2.58049060736542,2.14466735021957e-33,7.49166794536957e-32
"EPS8__chr12","EPS8__chr12",2.58000047245242,7.50213256325721e-37,2.8355060236087e-35
"OLFML3__chr1","OLFML3__chr1",2.5774431155497,0.0287234644095744,0.191479723288904
"OSMR__chr5","OSMR__chr5",2.57516104255767,1.19272959879554e-51,6.02679250214925e-50
"FLRT3__chr20","FLRT3__chr20",2.57503570347275,1.45257320580021e-21,3.64068016488227e-20
"SLC15A3__chr11","SLC15A3__chr11",2.57340497541323,0.00045422215225929,0.00409732230711029
"IFITM1__chr11","IFITM1__chr11",2.5730090169434,0.000220875491493807,0.00207625987393052
"TMPRSS2__chr21","TMPRSS2__chr21",2.57111600926031,2.10123747092741e-42,8.90340487120768e-41
"AGR3__chr7","AGR3__chr7",2.5705815272615,0.00132700522580364,0.0112405848306755
"FLJ42709__chr5","FLJ42709__chr5",2.56970130819371,2.75153872327114e-08,3.69308088014048e-07
"THSD4__chr15","THSD4__chr15",2.56850418562024,3.09217579043376e-23,8.18430505428811e-22
"EFNB2__chr13","EFNB2__chr13",2.56776035219605,1.06152108978838e-12,1.84890558108947e-11
"PSCA__chr8","PSCA__chr8",2.56574602727897,0.163605040608152,0.831354680670302
"ADAMTS9.AS2__chr3","ADAMTS9.AS2__chr3",2.56557772621344,0.0850579130494351,0.491416826905602
"HK1__chr10","HK1__chr10",2.564804335555,2.1021496187921e-41,8.69287166212977e-40
"FLI1__chr11","FLI1__chr11",2.56391686531055,0.00135432327185489,0.0114565806586901
"SPI1__chr11","SPI1__chr11",2.56281399789924,0.00857742297960261,0.0642473798924019
"CYSLTR1__chrX","CYSLTR1__chrX",2.56149119803626,0.0164209855405227,0.115877531784297
"FUT3__chr19","FUT3__chr19",2.56035288561375,4.00253313868857e-17,8.58568345686e-16
"DDIT3__chr12","DDIT3__chr12",2.55874434609407,1.1677182002781e-17,2.56599285451808e-16
"NUSAP1__chr15","NUSAP1__chr15",2.55179523689889,0.00111900813410863,0.00957311712013801
"SLC6A20__chr3","SLC6A20__chr3",2.54467276242084,1.28367615423951e-16,2.68945808900425e-15
"LDB2__chr4","LDB2__chr4",2.54345294555513,9.45240416284273e-20,2.23010654019228e-18
"TPPP3__chr16","TPPP3__chr16",2.53896579649289,2.595676239148e-28,8.0812338661316e-27
"KYNU__chr2","KYNU__chr2",2.53682820976931,0.000141246125066038,0.00135702555744687
"C15orf54__chr15","C15orf54__chr15",2.53562556458638,0.0288622144072807,0.192258769076063
"IL4R__chr16","IL4R__chr16",2.53359273760173,6.21397679426534e-32,2.11970638010878e-30
"LILRA3__chr19","LILRA3__chr19",2.52792103885027,0.177207681543372,0.882442889540616
"SLC43A3__chr11","SLC43A3__chr11",2.52658587379306,1.28711318795014e-18,2.94121705270639e-17
"APOBEC2__chr6","APOBEC2__chr6",2.52601760444406,7.91301036324603e-16,1.61142316642913e-14
"LOC728392__chr17","LOC728392__chr17",2.52569143116078,2.27968724896659e-81,1.78761533738467e-79
"CSF3R__chr1","CSF3R__chr1",2.52496685460492,0.0903363897787352,0.517013050889927
"ITGA2B__chr17","ITGA2B__chr17",2.52490011974138,0.143031441266014,0.748548373593227
"FAM105A__chr5","FAM105A__chr5",2.52334899560941,3.75232738904637e-65,2.37162150495646e-63
"C6orf58__chr6","C6orf58__chr6",2.52088453008371,0.182878992496437,0.902833646864596
"RAPGEF3__chr12","RAPGEF3__chr12",2.52066024581739,0.0157893988797774,0.111881537319097
"HLA.DPB1__chr6","HLA.DPB1__chr6",2.51894279943199,6.25041568891506e-05,0.000624314776369539
"NNMT__chr11","NNMT__chr11",2.51790419042425,3.76550348903823e-26,1.09815563172599e-24
"HOXB9__chr17","HOXB9__chr17",2.51259515804187,0.183310015086332,0.904488946501698
"ANGPT1__chr8","ANGPT1__chr8",2.50863287011625,0.19165120854136,0.936113863792873
"KANK2__chr19","KANK2__chr19",2.50259211536533,7.18262896387769e-24,1.94466077592207e-22
"PADI2__chr1","PADI2__chr1",2.50067498701198,0.0242470905001663,0.164055493203701
"PDE3A__chr12","PDE3A__chr12",2.4996167343069,7.68546050816373e-42,3.20617732192667e-40
"TUBB2A__chr6","TUBB2A__chr6",2.49956458631277,2.14720610217694e-54,1.14303946250535e-52
"CLEC2B__chr12","CLEC2B__chr12",2.49926657873403,3.89668336454347e-05,0.000399563332735445
"HS3ST1__chr4","HS3ST1__chr4",2.49891381167193,1.27101856489452e-09,1.86156501523076e-08
"QPCT__chr2","QPCT__chr2",2.49852162630215,2.8770062225074e-66,1.86837331934518e-64
"AHR__chr7","AHR__chr7",2.49378769141489,9.15987823921208e-41,3.71466478464871e-39
"GPM6A__chr4","GPM6A__chr4",2.49084070408078,5.65702447239618e-27,1.69423848620195e-25
"CNTNAP2__chr7","CNTNAP2__chr7",2.4890454545123,0.0814082635895617,0.473370266250934
"CTAG2__chrX","CTAG2__chrX",2.48854248415226,0.156855798078488,0.804194485102349
"ITPR3__chr6","ITPR3__chr6",2.48791916870324,7.89789075616746e-80,5.94638802828895e-78
"RCAN1__chr21","RCAN1__chr21",2.48689195587952,2.07184689440107e-06,2.4035458938239e-05
"CBS__chr21","CBS__chr21",2.48653750664229,7.00084138864362e-41,2.85133406384886e-39
"RAB3B__chr1","RAB3B__chr1",2.48541022326657,1.47029758968302e-51,7.40951569328792e-50
"RERG__chr12","RERG__chr12",2.48400414906752,3.80138694069787e-12,6.43715147000971e-11
"GPR126__chr6","GPR126__chr6",2.48276101369305,1.5579398943021e-06,1.81965068742405e-05
"SLC38A2__chr12","SLC38A2__chr12",2.48198902662807,2.08464096302958e-44,9.2261229319281e-43
"GRIA4__chr11","GRIA4__chr11",2.48198712127277,4.06265330422747e-20,9.75553013256553e-19
"CD300C__chr17","CD300C__chr17",2.48198523942381,0.0581409958310806,0.355812350782306
"HOXD.AS1__chr2","HOXD.AS1__chr2",2.48048782465039,0.0242345590076974,0.164034633283476
"APBB1IP__chr10","APBB1IP__chr10",2.47948973369276,1.39534142755504e-11,2.27124567596341e-10
"SMIM3__chr5","SMIM3__chr5",2.47548361741905,1.27171152220495e-09,1.86156501523076e-08
"PPP1R1B__chr17","PPP1R1B__chr17",2.47453352043616,2.36286274191707e-05,0.000248074333870826
"LHFPL2__chr5","LHFPL2__chr5",2.47279618641693,2.58633373139457e-21,6.44809166964309e-20
"SLC12A2__chr5","SLC12A2__chr5",2.47224477381109,1.82199265896183e-25,5.20121106783395e-24
"SYNM__chr15","SYNM__chr15",2.47134725148615,6.65437166585095e-27,1.98978347691853e-25
"MT1E__chr16","MT1E__chr16",2.47045562047929,2.5745786043613e-18,5.82687263056526e-17
"POU3F1__chr1","POU3F1__chr1",2.47012488886229,1.48387562021997e-06,1.73636417776576e-05
"C1orf186__chr1","C1orf186__chr1",2.46795339486462,5.02338021760013e-06,5.64063216590655e-05
"TNFAIP3__chr6","TNFAIP3__chr6",2.46681576707278,7.72843899768622e-21,1.89677974257499e-19
"BMP5__chr6","BMP5__chr6",2.46307634578959,4.78496978523575e-27,1.43762096981534e-25
"GABRG2__chr5","GABRG2__chr5",2.46140696469506,5.26825208474801e-15,1.03170391603697e-13
"PPM1E__chr17","PPM1E__chr17",2.46135237670623,1.25816217611866e-29,4.05055345899325e-28
"PRUNE2__chr9","PRUNE2__chr9",2.45713902639794,7.19138338983738e-59,4.1182655545802e-57
"LIMS2__chr2","LIMS2__chr2",2.44949844552545,0.0140760626544669,0.100837540577754
"BATF__chr14","BATF__chr14",2.44756082556151,0.0695901896297714,0.414209575944384
"CSF1__chr1","CSF1__chr1",2.44483905968182,7.33408873788992e-14,1.36686004900043e-12
"ABP1__chr7","ABP1__chr7",2.44392668284606,0.149383803356807,0.774075984600204
"TMEM176A__chr7","TMEM176A__chr7",2.44378957260328,2.33514032532505e-76,1.7038409987642e-74
"PTGFR__chr1","PTGFR__chr1",2.44329462544078,5.29213931585534e-05,0.000533675820656533
"PBK__chr8","PBK__chr8",2.43804278105279,0.0258720250693042,0.173748944477509
"GSN__chr9","GSN__chr9",2.43802676518238,1.02464530280974e-73,7.22527870615618e-72
"FAT1__chr4","FAT1__chr4",2.43624298855942,2.02959842500767e-80,1.56552453207326e-78
"CPVL__chr7","CPVL__chr7",2.43501222096528,0.000579755694781116,0.00517290987723018
"RAI14__chr5","RAI14__chr5",2.43410888800725,6.79525979714434e-29,2.13316976156867e-27
"ETS1__chr11","ETS1__chr11",2.43116328482993,4.67337788937014e-13,8.28494327892279e-12
"ZCCHC24__chr10","ZCCHC24__chr10",2.42902428676011,5.74551299505157e-09,8.11500034233816e-08
"ATP8B1__chr18","ATP8B1__chr18",2.42869488799969,1.64686054192134e-48,7.9393802350075e-47
"CTRL__chr16","CTRL__chr16",2.42602254313694,1.82060845805501e-13,3.30825563849266e-12
"ZFP36L2__chr2","ZFP36L2__chr2",2.42276152408033,8.40644260990485e-41,3.41645059015015e-39
"BNC2__chr9","BNC2__chr9",2.41991670032995,1.37593384522753e-06,1.61505576441676e-05
"RHOC__chr1","RHOC__chr1",2.4194269749813,2.99437107437835e-55,1.61218303600006e-53
"GUCA2B__chr1","GUCA2B__chr1",2.41697312150709,0.104872714284903,0.582222254569944
"SCN7A__chr2","SCN7A__chr2",2.41586889983697,0.0328062392387953,0.215203043727677
"KCNQ1__chr11","KCNQ1__chr11",2.41500875325693,2.27809083901433e-46,1.05080323819935e-44
"SYT7__chr11","SYT7__chr11",2.41286857986132,5.04735704654065e-68,3.35862512202554e-66
"KLHDC8A__chr1","KLHDC8A__chr1",2.41167598439189,4.94454564072491e-29,1.56257564412072e-27
"TMEM233__chr12","TMEM233__chr12",2.41043949264026,0.0582322472414891,0.356140132158466
"PCP4__chr21","PCP4__chr21",2.41028180606023,8.40669521701636e-74,5.9501770116545e-72
"DHCR24__chr1","DHCR24__chr1",2.40998636554059,1.20553249224049e-39,4.81652284109106e-38
"CDR2L__chr17","CDR2L__chr17",2.40798427669865,4.76117566138499e-39,1.88235769139861e-37
"SHCBP1__chr16","SHCBP1__chr16",2.40562652772202,0.0025726921059287,0.0209112840506841
"KCNK17__chr6","KCNK17__chr6",2.3990460440067,1.25225686545537e-45,5.66151919697978e-44
"LBH__chr2","LBH__chr2",2.39903258534932,1.15138273639217e-26,3.40513786421583e-25
"ANO2__chr12","ANO2__chr12",2.39793338596701,0.0843461696427912,0.488132068323129
"TP53I11__chr11","TP53I11__chr11",2.39440002839143,3.03534528267893e-09,4.36877038477277e-08
"SDC1__chr2","SDC1__chr2",2.39083285564515,8.85059393569774e-15,1.71020985886315e-13
"PAQR5__chr15","PAQR5__chr15",2.38955607600005,2.99483363969951e-14,5.68236607661058e-13
"CLRN3__chr10","CLRN3__chr10",2.38588128874095,0.00522358361028783,0.0406068626356312
"NR1H4__chr12","NR1H4__chr12",2.38558958062756,6.41669059623979e-05,0.000640584357568619
"NPNT__chr4","NPNT__chr4",2.38393370736579,2.58589202156431e-59,1.50363653610838e-57
"ARHGAP25__chr2","ARHGAP25__chr2",2.38387634674088,0.000450315089604349,0.00406596013537649
"CEBPD__chr8","CEBPD__chr8",2.38336459276009,2.57328390818003e-55,1.38942626562246e-53
"TFCP2L1__chr2","TFCP2L1__chr2",2.38032523379912,2.27094182378144e-37,8.74058219670502e-36
"SLC17A4__chr6","SLC17A4__chr6",2.37878021807206,2.52452524593957e-07,3.14907446189874e-06
"IL1RN__chr2","IL1RN__chr2",2.3783684892859,1.90275595793091e-05,0.000201899394121158
"VAT1L__chr16","VAT1L__chr16",2.37540798565139,1.36758154146152e-38,5.33978429143385e-37
"MYH9__chr22","MYH9__chr22",2.3752123536772,3.81565525983999e-29,1.20987001846403e-27
"PLEKHG1__chr6","PLEKHG1__chr6",2.37508473879375,5.14286408644293e-05,0.000520288252171298
"CSTA__chr3","CSTA__chr3",2.37419387970975,0.0213331750733619,0.145859024072501
"TMEM236__chr10","TMEM236__chr10",2.37416516429065,2.0748865941755e-46,9.65793272333219e-45
"BHMT__chr5","BHMT__chr5",2.37147911937906,0.142927202245395,0.74821004654667
"YAP1__chr11","YAP1__chr11",2.35963872258203,4.05861125371604e-47,1.91749088681814e-45
"ASCL1__chr12","ASCL1__chr12",2.35960654731356,0.00046262580238343,0.00416716034959107
"G6PC__chr17","G6PC__chr17",2.35923138076757,3.00237827836812e-05,0.000310927833784555
"NCOA7__chr6","NCOA7__chr6",2.35776867069293,2.60134672117838e-41,1.07336791128448e-39
"KRT15__chr17","KRT15__chr17",2.35696686587134,0.143870437713253,0.751898100637461
"ADCY4__chr14","ADCY4__chr14",2.35682965123931,0.0392603325156999,0.251874831531817
"NCF4__chr22","NCF4__chr22",2.35657435992491,0.0431866108904337,0.274056605979656
"LRRC25__chr19","LRRC25__chr19",2.35634408900271,0.0389940433753443,0.250393962523703
"VGLL1__chrX","VGLL1__chrX",2.34839023344304,0.0128774688154509,0.0930980893934169
"LINC00152__chr2","LINC00152__chr2",2.34667226512255,8.92907638887084e-11,1.39571286680630e-09
"NOS3__chr7","NOS3__chr7",2.34136954338162,0.00106184624409633,0.00912540714912801
"DUSP5__chr10","DUSP5__chr10",2.34115835279734,1.89211819948138e-24,5.19727467061034e-23
"SLC7A7__chr14","SLC7A7__chr14",2.33885408955539,0.00121269009979946,0.0103185130598875
"HKDC1__chr10","HKDC1__chr10",2.33757663314017,2.6543365156885e-19,6.20045135642537e-18
"SFRP1__chr8","SFRP1__chr8",2.33408676870299,3.06057015564997e-07,3.7803042353904e-06
"LINC00348__chr13","LINC00348__chr13",2.33395282913619,0.00026536571046509,0.00246673939811573
"SLC28A3__chr9","SLC28A3__chr9",2.33302753172643,2.43725322309633e-14,4.64775089909933e-13
"MEIS2__chr15","MEIS2__chr15",2.32989517942469,7.40233123360235e-46,3.37082543741246e-44
"ARG2__chr14","ARG2__chr14",2.32733291717158,2.78983385924639e-30,9.15317365833997e-29
"CD101__chr1","CD101__chr1",2.32570287688004,0.0236343336965384,0.160316453049958
"FOXF1__chr16","FOXF1__chr16",2.322185466252,0.000592639575074872,0.00527292970327916
"MAEL__chr1","MAEL__chr1",2.32132535374566,0.00387764476293668,0.0307510410113208
"RBMS1__chr2","RBMS1__chr2",2.32071825103379,1.22929370682723e-29,3.96436731597626e-28
"NCEH1__chr3","NCEH1__chr3",2.32025702704324,3.42329645935352e-22,8.76605101475107e-21
"MELK__chr9","MELK__chr9",2.31840942491735,0.0167571459604226,0.117891236288359
"CRH__chr8","CRH__chr8",2.31812236211417,2.3781923959019e-18,5.38885850092976e-17
"TSHZ2__chr20","TSHZ2__chr20",2.31760571059357,5.68340036161501e-34,2.01510131395498e-32
"CFH__chr1","CFH__chr1",2.31574454637227,5.54414150128084e-11,8.78969681973198e-10
"PPIC__chr5","PPIC__chr5",2.31507152514383,6.94101902085539e-47,3.27110666972881e-45
"SLC6A17__chr1","SLC6A17__chr1",2.30927752772632,4.07691013858812e-44,1.77934059582075e-42
"HJURP__chr2","HJURP__chr2",2.3079660840937,0.0201744168367912,0.138840542382258
"RFX6__chr6","RFX6__chr6",2.30609251565679,8.88254238025611e-76,6.45624176546461e-74
"BTG2__chr1","BTG2__chr1",2.29854601944617,1.89399933846e-48,9.10758256952087e-47
"SDPR__chr2","SDPR__chr2",2.29649689991127,0.0287249981756822,0.191479723288904
"EGR3__chr8","EGR3__chr8",2.29111593553192,8.94072864971336e-14,1.6597435169183e-12
"ALOX5__chr10","ALOX5__chr10",2.2879779808257,1.34472329912567e-13,2.45769641265734e-12
"TMPRSS3__chr21","TMPRSS3__chr21",2.28685598071687,1.19291723621309e-05,0.00012978554939525
"TUBA1A__chr12","TUBA1A__chr12",2.28580242055959,1.25526842216844e-15,2.53711899915926e-14
"KLF2__chr19","KLF2__chr19",2.28537788104438,3.34665045227393e-09,4.79855844059732e-08
"LPAR6__chr13","LPAR6__chr13",2.28483413431578,1.28039793919884e-07,1.64269927053494e-06
"FRMD6__chr14","FRMD6__chr14",2.28367449915858,1.32405343925129e-13,2.42460871075299e-12
